User_id,Id_Nama,Nama,Rating
5,797,Bubur Ayam Wortel Gurih MPASI (6m+),0
5,798,Asem asem Daging Sapi & Kikil,3
5,799,Proll Pisang Panggang (3 butir telur ayam),2
5,800,Sambal Goreng Kentang Hati Kambing,0
5,801,Ikan bawal siram sambal matah (menu diet makan malam),1
5,802,Ikan belut sambel terasi,2
5,803,Ikan pindang pedas / ikan balado / ikan pedas / sambal ikan / sambel ikan,2
5,804,Tumis jamur tempe tomat - Pemula,5
5,805,Burger Crispy Kambing Guling,3
5,806,MPASI 6bulan (telur tempe tomat) day2,2
5,807,Magelangan goreng / nasi goreng ruwet praktis,1
5,808,351. Grill Chicken Paprika,4
5,809,Ikan tongkol kuah pedas dan ketupat lemak,4
5,810,Lumpia Tahu Goreng,5
5,811,Lamb shank curry soup with mung bean noodles 🍝,4
5,812,Lontong kikil surabaya,3
5,813,Crispy Chicken Wings,4
5,814,Nasi Liwet solo,4
5,815,Tumis Ayam Tempe 🥦 Brokoli 🥕 Wortel 🍅 Tomat  🌽 Jagung sehat bergizi,5
5,816,Tahu cabe garam dokterkoki,3
5,817,Isi Piringku - Nasi Semur Daging Tempe Goreng Sambel Limo,0
5,818,Udang Tempura,3
5,819,Oseng buncis wortel tempe rumahan,2
5,820,Tumis kulit melinjo so udang ebi,1
5,821,"Bening katuk jagung, perkedel tempe kornet & sambal tomat",2
5,822,Cah brokoli udang simple,4
5,823,Bihun kuah kaldu udang,5
5,824,Pinggiran Roti Manis Telur Mayo,2
5,825,Steamed egg and tofu,3
5,826,Tahu makaroni kukus/panggang,3
5,827,Tahu Susu homemade,5
5,828,Tahu Tempe Udang bumbu Saus Tiram,2
5,829,Tekwan Udang Rebon,0
5,830,Tempe Bale Tomat,5
5,831,112. Tempe penyet kencur,3
5,832,Sop Tetelan Ayam Praktis,3
5,833,Pindang ikan a la riau,5
5,834,Resep Udang Asam Manis,3
5,835,Gami Udang Khas Bontang,0
5,836,Sambal Udang + petai dan jagung putren,3
5,837,Dimsum Ayam Udang dan Saus Sambal,4
5,838,MPASI 6M+ SALMON KACANG MERAH,4
5,839,Mie goreng daging kambing,1
5,840,Mpasi Ay Ay 1th+ (Dori katsu),4
5,841,Tumis buncis kornet tahu,4
5,842,Brenebon soup sapi ala ala,1
5,843,218. SIOMAY Ayam Udang,2
5,844,Mie Kaldu Kambing,4
5,845,Nasi Goreng Kambing,3
5,846,Mie goreng kambing gila special idul Adha 😁,0
5,847,Bola - Bola Nasi,2
5,848,Resep beef slice teriyaki tofu,0
5,849,Udang cumi pete,3
5,850,Asinan Jakarta,0
5,851,Ayam Goreng Lengkuas,5
5,852,Es dawet,3
5,853,Gado-gado,4
5,854,Gulai Ikan Asin,0
5,855,Kolak,5
5,856,Lumpia Semarang,5
5,857,Mie Aceh,4
5,858,Rendang,0
5,859,Rujak Cingur,3
5,860,Sate Ayam Madura,1
5,861,Sate meranggi,0
5,862,Serabi,1
5,863,Soto Ayam Lamongan,2
5,864,Soto Banjar,1
6,1,Tahu Kentang Telur Kuah Santan,4
6,2,Paha Kambing Panggang,5
6,3,Acar Ikan Nila,5
6,4,Gulai Ayam Ala RM Padang,0
6,5,429. Ayam Goreng & Tempe Ungkep SambeL Tomat,5
6,6,Bubur Ayam Oat Kuah Kuning,5
6,7,Oseng Kikil Kambing,5
6,8,Sambal ikan besek,3
6,9,Mie Gomak Udang Kuah Lontong,4
6,10,Indomie Goreng ala BunDa 🤤,3
6,11,Omelet Tahu Keju,3
6,12,Tahu Susu Lembut,0
6,13,Bubur Ayam Bandung,0
6,14,Mie Telur Kuah Kambing Chef Bamz,0
6,15,Tahu Telur Sederhana,1
6,16,Sup Jagung Telur Kembang Kol,5
6,17,64. Pesmol Ikan Nila Pedas,3
6,18,Nila Bakar (resep ungkep),5
6,19,Tumis Tofu & Beef,2
6,20,Balsamic Honey Glaze Lamb,5
6,21,Nila bumbu rujak pedas,4
6,22,Oseng kikil kaki kambing,0
6,23,Bola udang kentang wortel,1
6,24,Kalio Ayam,2
6,25,Kepiting Telur Santan Pedas 🦀,1
6,26,Mie goreng sosis telur,0
6,27,Tahu isi makaroni,4
6,28,Cingur Sapi Rica Rica,5
6,29,Ayam goreng tepung (spicy fried chicken),3
6,30,"*Telur,Kentang,Balungan Ayam Masak Santan Kuning*",4
6,31,Sup Tulang Rempah #50,3
6,32,Tempe Kuah Tomat (tidak pedas),5
6,33,Tahu Tempe Oseng Klotok Belimbing Wuluh,3
6,34,MPASI 9m+ (Nasi tim + Kacang Panjang + Daging Sapi),2
6,35,534. Mie Goreng Cinta,1
6,36,Semur tahu makroni,1
6,37,Tumis Kubis Tahu Kering,2
6,38,Tahu Vs Makaroni Crispy,0
6,39,Sambal Goreng (Daging Tahu Tempe Pete),1
6,40,"Oseng Tempe, Daging, Jamur Shitake",0
6,41,Kare ikan dan udang,2
6,42,Resep Labu Siam Isi Daging,1
6,43,Sayur Lodeh Labu Terong Tempe,0
6,44,Tempe Sosis Baby Gurita,1
6,45,Tahu campur kornet dgn duo saus,5
6,46,Martabak GEHU (Toge + Tahu),2
6,47,Pepes tahu jamur tiram,3
6,48,Tahu Bulat Telur Krispy,2
6,49,Tahu dumpling cheese,4
6,50,Seblak Mie Komplit,0
6,51,Mie Goreng Telur Special,3
6,52,Tahu Walik Isi Ayam Keju,0
6,53,Bali Telur Tahu Praktis,4
6,54,"MIE AYAM ""Abang-Abang""",1
6,55,Omelet Telur Mie Instan,3
6,56,Mie Tiaw Goreng Daging Sapi,4
6,57,Tumis Tempe Tauge Tomat,3
6,58,Rempeyek udang,3
6,59,Mie Shirataki kornet sapi,0
6,60,Bola Tahu Keju (Cemilan 3 Bahan),2
6,61,Ca Brokoli Shiitake Udang Saus Tiram Simple,5
6,62,SOP KEMBANG KOL Segar Berempah▪,0
6,63,Telor Ceplok Kuah Santan,1
6,64,Telur Kuah Santan,0
6,65,Telur Santan Kemangi,1
6,66,Dadar Telur Tahu,2
6,67,Ceplok Monster Ceria,2
6,68,Sambal goreng ati kambing dan kentang,5
6,69,Kepala Ayam Goreng Sereh ala rumah,1
6,70,Tumis Labu Tempe,3
6,71,Kentang masak Sarden,5
6,72,Sawi kukus isi tahu kornet,4
6,73,Mun Tahu Telur - Menu Anak,1
6,74,Pepes Tahu,3
6,75,Tahu Sutera tumis Sambal Matah,0
6,76,Sup Makaroni Tahu,0
6,77,Tahu Walik Makaroni,4
6,78,Pepes Tahu Sayuran,4
6,79,Roll Telur Tahu Macaroni (ala chef),5
6,80,Tahu Susu Kukus Macaroni,1
6,81,Mpasi Bubur 3T tomat tahu telur,4
6,82,Sayur labu telur santan,2
6,83,Sayur labu siam tahu Telur,3
6,84,Tahu ati kambing rica,1
6,85,SOP Makaroni Bakso Tahu,2
6,86,Tumis Buncis Udang Saos Tiram,3
6,87,Buncis Telur Santan,2
6,88,Sup Ayam Favorit Keluarga,2
6,89,mie iga kambing,1
6,90,Bubur Jagung Daging Sapi Tempe Bayam MPASI 6 bulan +,1
6,91,182. Pindang Kikil & Kaki Kambing ala Emak,1
6,92,Baked Salmon Potato Schottel (bisa untuk MPASI 10m+),5
6,93,Semur kentang daging Ramah Balita,1
6,94,Stik Kentang Dori (Snack MPASI Tinggi Kalori),0
6,95,Bola bola ayam udang,2
6,96,Gagado (Gado-gado Banjar),0
6,97,Oseng kikil kambing cabe merah hijau,2
6,98,Labu siam tempe,3
6,99,Tumis Labu Teri Tempe,5
6,100,Mie instan keju telur kukus,5
6,101,Tumis oyong udang soun,2
6,102,Tumis Pare Udang Rebon,4
6,103,Resep Baguette Daging Panggang,5
6,104,Seblak nyemek,0
6,105,Perkedel tahu keju,1
6,106,Tahu Telur Bumbu Pecel,5
6,107,Bakwan Sayuran Dan Kulit Semangka,4
6,108,Bakmoy Ayam Tahu Udang,1
6,109,Tongseng Tahu Telur,1
6,110,Pepes Tahu Makaroni,3
6,111,Tahu Kornet (TarNet),3
6,112,Bothok Tahu Telur Asin,2
6,113,Ase Tahu Cabe Hijau,1
6,114,Tahu Telur special,2
6,115,Tahu Fantasi,4
6,116,Perkedel tahu kornet,1
6,117,415.Tahu Keju Finger (gluten free),5
6,118,Sayur Tahu Ayam Ala Warteg,4
6,119,Mun Tahu Kornet Jamur Shitake,1
6,120,455.Bola2 Tahu Kornet,1
6,121,Rolade Tahu Keju,5
6,122,Bola Tahu Kornet Krispi,3
6,123,Tahu Telor,0
6,124,Tahu Fantasi kornet,0
6,125,Perkedel Tahu Kornet (Bisa untuk MPASI 12+),2
6,126,Beef Eggplant Rolls (Terong Gulung Isi Daging),3
6,127,Sapo Tahu Telur,2
6,128,Sup Tomat dan Telur,4
6,129,Pizza Udang Telur,2
6,130,Sup Bakso Ikan Rumahan,2
6,131,6. Sup Telur Sederhana,2
6,132,Makaroni Tahu Panggang,3
6,133,Simple Burger,0
6,134,Resep Tahu Bulat Isi Keju,2
6,135,Dimsum Praktis Ayam Udang,4
6,136,Resep Martabak Telur Mie BonCabe,2
6,137,Mi Gulai Kambing,1
6,138,Mie Oven Kuah Rasa Iga Sapi,1
6,139,Mie Wet Krupuk,4
6,140,Mie goreng dadakan,2
6,141,Oseng Kikil Saus tiram,0
6,142,Gulai kikil,3
6,143,Martabak Telur Kulit Lumpia,5
6,144,Mie Goreng Jawa dengan sukiyaki beef,1
6,145,Mie goreng jawa,5
6,146,Mie Gelas Kuah Telur Sosis,4
6,147,Mie Goreng Nyemek Pedas Telur Ceplok,4
6,148,Mie Goreng Balur Telur,0
6,149,Mie goreng telur dadar orak arik,0
6,150,Mie Recycle Campur Tetelan,3
6,151,Mie godok,2
6,152,Mie Instan Telur ABC,0
6,153,Mie goreng telur kornet batita,5
6,154,Mie Rebus Rasa Soto Kopyok Telur Topping Bakso (115),3
6,155,Mie + sliced beef lembut lumer di lidah (super simple),3
6,156,Tahu Krispi Rasa Keju,4
6,157,Tahu Makaroni,1
6,158,114. Tongkol Suwir Sambal Matah,5
6,159,Telur Balado,4
6,160,Tahu Telur Bumbu Kuning (MPASI 1+),3
6,161,Dadar Telur Santan,2
6,162,Telur Dadar Thailand,3
6,163,Nasi Telur ponti,5
6,164,Seblak Mie Instan,4
6,165,Malbi Tahu Telor,3
6,166,Telur Dadar Kulit Wortel,2
6,167,Semur Telur Ceplok Jamblang,0
6,168,Telur Dadar Brokoli 🥦,1
6,169,Telur rebus untuk Mie Ayam,3
6,170,Tahu telur dadar,1
6,171,Ceplok telur santan,2
6,172,Balado telur n terong,5
6,173,Egg Chili Sauce with Coconut Virgin Oil / Sambalado Telur dengan Minyak Kelapa,2
6,174,Woku Telur Bulat,1
6,175,MPASI Pisang Telur Santan Tepung Beras,5
6,176,Orak-arik Telur Tahu Tempe,0
6,177,Telor Dadar bumbu uleg,5
6,178,Telur ceplok bawang,1
6,179,Telur Dadar Serundeng Ala RM. Padang,1
6,180,Tahu Telur Masak Santan / Terik,5
6,181,Telur kelapa sangrai,2
6,182,Telur tahu bumbu balado,2
6,183,Telur Terong Balado,4
6,184,Telur teh,2
6,185,Telur terong Cabai ijo,3
6,186,Telur Kecap,1
6,187,436. Telur dadar krispi,1
6,188,Sambal Tahu Telur,2
6,189,Menu Sarapan Siang (Brunch),5
6,190,Semur Telur Ceplok Jamblang Khas Cirebon,1
6,191,Telur Dadar Sawi Hijau,2
6,192,Telur Ceplok Kuah Kecap,5
6,193,Tahu Telur,5
6,194,Keripik Telur,3
6,195,Telur Saus,0
6,196,Orak-arik tahu telur keju,3
6,197,89. Telur Dadar Kulit Wortel,0
6,198,Sup Tomat Telur,2
6,199,Nasi khas Iran dengan Dada Ayam Fillet(Resep Nyonya Hamideh),5
6,200,Nasi Goreng Udang Bayam (week 5),2
6,201,Semur Ayam Kampung,2
6,202,Sayur Labu Kuning Tempe Ayam Santan,4
6,203,03. Asem asem Ayam Resep Nyai,3
6,204,Semur Ayam & Tahu Request keluarga kecilku,5
6,205,Ayam Tomat,3
6,206,Pesmol ayam,0
6,207,Paket pecel dan ayam bakar,5
6,208,Ikan Nila Kukus Simple,5
6,209,Asam Padeh ikan Bawal Putih 🐟,3
6,210,Pempek Ikan Belanak Kuah Cuko,5
6,211,Ikan kembung kuah santan bumbu kuning,4
6,212,Pesmol Ikan Kembung Bumbu Kuning,2
6,213,Ikan Mas Goreng Tepung Beras,5
6,214,Pindang ikan mas,0
6,215,Pepes Ikan mas,5
6,216,Pecak ikan bumbu kacang,0
6,217,Ikan Bakar Teflon ala diana_az,0
6,218,Ikan Bakar Bumbu Kacang,0
6,219,Ikan Nila Acar Kuning,1
6,220,Ikan Nila goreng sambel kecap,1
6,221,Gulai Patin (Tanpa Santan),5
6,222,Patin Goreng Tepung,3
6,223,Ikan Pindang Bumbu Kacang,4
6,224,Ikan kecap panggang teflon,0
6,225,Sambal Ikan Sarden + Kentang,4
6,226,Selar masak kuning,0
6,227,Balado ikan dan telur enak,4
6,228,Suir Ikan Tongkol Sambel Kemangi,0
6,229,Sayur Asem Kuah Kaldu Udang,4
6,230,Nila Goreng Asam Manis,2
6,231,Rendang Udang Galah,5
6,232,156. Tumis Udang Terong Telunjuk,4
6,233,Ikan dori asam manis,1
6,234,Resep Udang Saus Telur Ala Shebb's Kitchen,3
6,235,Tumis Buncis Udang,0
6,236,Sandwich : (Beef Gyudon dengan Kulit Wortel),2
6,237,Kuah Bakso Ayam Udang,0
6,238,Nasi Kebuli Daging Kambing Rice Cooker / Magic Com,4
6,239,SOP Makaroni Kembang Tahu,5
6,240,Ayam Goreng Kunyit,1
6,241,Asem asem daging sapi,2
6,242,Thai Beef Salad,5
6,243,Asem-Asem Kikil,2
6,244,"Lodeh Labu Kuning, Tempe & Kacang Panjang",1
6,245,Martabak Tahu MakWor (Makaroni Wortel),1
6,246,787.Ikan Asap Sambal Pecak Kacang,4
6,247,Bubur ayam telur phitan dan taburan cakue goreng,2
6,248,Seblak sosis,4
6,249,Bakso Goreng Udang Rebon,2
6,250,Ati kambing goreng,1
6,251,Ayam Goreng Simple airfryer,3
6,252,Kampel tempe,5
6,253,484. Ayam Goreng Kunyit,2
6,254,Krengsengan Kambing,4
6,255,Rica Rica Daging Sapi,3
6,256,Sempol Ikan mix Ayam,0
6,257,Kresengan Daging Kambing,2
6,258,Daging sapi kukus Bb booster (start 6m+),3
6,259,Dory saus lemon,2
6,260,Puff Pastry Isi Rogout Ayam,2
6,261,Dori Katsu Frozen,0
6,262,Ikan Dori Crispy,5
6,263,Semur Hati dan Paru Kambing,5
6,264,Dori Tumis Manis Gurih,3
6,265,Tekwan ikan,0
6,266,7.(1) Pindang ikan gabus,5
6,267,Siomay Ikan Sarden,2
6,268,Oyster Omelette / Telur Dadar Tiram,0
6,269,Oseng tempe pakai labu kuning,1
6,270,"Creamy chicken Penne dengan brokoli, paprika dan tomat cherry",2
6,271,Soto Tulangan Ayam,0
6,272,Sambal Udang Tempe,1
6,273,Sup Udang Enoki,3
6,274,Sambal Goreng Udang Tahu Nanas,1
6,275,Kerang & Udang Pedas Asam Manis,1
6,276,Wagyu Lada Hitam Dadu,4
6,277,Tumis Ayam cincang paprika,0
6,278,Chicken Yakiniku,2
6,279,Sate Maranggi Ayam,5
6,280,Bakmoy Ayam Udang,5
6,281,Nugget Ayam Sayuran (Frozen),0
6,282,Bakso Ayam Udang (lembut),1
6,283,Ayam saus lada hitam / Chicken Blackpepper Sauce,0
6,284,Somay Ayam Udang Bumbu Kacang Peanut Butter Instant Pot,4
6,285,Ayam Kremes,1
6,286,Perkedel tahu ayam sayur yummy,4
6,287,Tumis Kacang Panjang Tauge Beef Slice,1
6,288,Bubur Jamur Sapi/Beef Mushroom Porridge Indonesian style,2
6,289,Beef Slice Kacang Panjang Asam Manis,3
6,290,MPASI Bubur Manado Simpel,2
6,291,Nasi Briyani Kambing,3
6,292,Nasi Kebuli Kambing + Acar,0
6,293,"Nasi kuning rice cooker (isi piringku telur masak habang, mie goreng, haruan masak habang)",5
6,294,Dadar Telur Buncis,5
6,295,Jangan Tahu- Tempe & Lombok Gendot,3
6,296,Tempe sambal goang,0
6,297,Tumis kerang cumi tempe,4
6,298,6.1 Sotong/udang saos tomat,5
6,299,523. 🍗 Chicken Mushroom Donkkasue (Ala Devina Hermawan),1
6,300,"Ayam Suwir Pedas | Simple Tapi Nikmat Banget, Bikin Nagih",5
6,301,Dimsum ayam,4
6,302,Chicken teriyaki,0
6,303,Sup Merah Ayam,2
6,304,106.23 siomay ayam tahu,4
6,305,Tumis ayam+tempe,1
6,306,Chicken grill bbq souce,0
6,307,Gadon Daging Sapi,1
6,308,Krengseng Kambing #24pgba,5
6,309,Siomay ayam udang,0
6,310,Hekeng Ayam - Udang,0
6,311,Sempol Ayam Empuk,4
6,312,Rolade ayam udang,3
6,313,Gulai Ayam tanpa santan (diet #11),5
6,314,Bistik Daging dan Hati Kambing,1
6,315,Sop Kambing Betawi,5
6,316,Marak lahma(sop kambing Arab),0
6,317,Lontong Kari Sapi,1
6,318,Sop Kambing Bening,1
6,319,Mie Goreng Kambing,1
6,320,Gulai Kambing,1
6,321,Sop Kambing Rempah,5
6,322,Daging kambing ungkep resep ibu,3
6,323,Asam asam kambing,1
6,324,Yang Kalguksu AKA Mie Sup Kambing Korea,4
6,325,Beef Steak (Air fryer),4
6,326,Bola2 Tempe Daging Sapi,1
6,327,Gadon Daging Sapi MPASI 8+,1
6,328,MPASI 6+ bulan Sup Daging Sapi,5
6,329,Beef teriyaki simple,2
6,330,"Lodeh Tahu, Tempe dan Daging Sapi",5
6,331,Tumis pedas daging dan tempe,1
6,332,Tongseng sapi,4
6,333,Pho Bo (Mie Kuah Daging Sapi ala Vietnam),1
6,334,Tongseng Daging Sapi,1
6,335,Tumis daging tempe cabe ijo,3
6,336,"Sayur Gulai (Daging, Wortel & Tempe)",5
6,337,Mie Kuah Daging Sapi Khas Taiwan (Niu Rou Mian),3
6,338,88. Tumis Shortplate Enoki,2
6,339,Aglio Olio Tenderloin,1
6,340,Gule Sapi Ala Gultik Blok M,3
6,341,Tuna zukini saus tiram,4
6,342,Dori Crispy Saos Lemon,4
6,343,Mini Fried Chicken (Bisa untuk Frozen Food),2
6,344,Dori Crispy Saus Asam Manis,1
6,345,Semur Hati Paru Kambing,2
6,346,Sambal Goreng Ati Kambing Kentang,1
6,347,38. Krengsengan Hati Kambing,3
6,348,Soto Bandung (iga sapi + lobak),4
6,349,Sop Iga Sapi by BuNda,2
6,350,Coto Iga Sapi,4
6,351,Arsik Ikan Mas (tanpa cabe),5
6,352,Ikan Pindang bumbu bawang,1
6,353,Sayur Teri Tempe tanpa santan,3
6,354,Kotok'an Iwak Phe Endesss,0
6,355,Mpasi Kentang Ayam Telur,3
6,356,Pergedel kentang ikan tongkol,4
6,357,Kroket Ayam Gluten Free,4
6,358,Seblak makaroni Tahu,5
6,359,Tongseng kikil kambing,4
6,360,Oseng Kikil,0
6,361,Gulai kikil bumbu instan (yellow curry paste ala thailand),4
6,362,Nasi Bakmoy Kulit Ayam plus Tulangan,2
6,363,Kaldu Udang bubuk,1
6,364,"Risol (Isi kulit semangka, wortel dan telur)",2
6,365,Dadar Telur Kulit Wortel,5
6,366,Brownies Labu Kuning Tempe,4
6,367,Cake Labu Kuning Tempe,2
6,368,44. Tumis labu tempe,0
6,369,Tahu Telur Makaroni,4
6,370,584. Makaroni bolognese kulit tahu,3
6,371,Mie Goreng Aceh,2
6,372,"MPASI 6M+ Menu 4 ☆》Oatmeal, Daging Ayam, Edamame, Bayam Merah",5
6,373,MPASI menu 4 ☆ 》Oatmeal+Daging ayam giling+Tahu sutra+Tomat+keju,0
6,374,Ayam Kuluyuk,3
6,375,Chicken Korean Garlic Honey Butter Sauce,4
6,376,Pindang tongkol dan kentang bumbu sarden,3
6,377,Samu Anak Ikan Haruan,0
6,378,Gulai Sandung Lamur Labu Siam,4
6,379,Ayam Goreng Telur ala RM Padang,1
6,380,Stik Tahu Keju,0
6,381,Oseng tahu Kemitir khas Kebumen,0
6,382,Lodeh Tahu Tempe Daging,2
6,383,Nugget Tahu Keju (MPASI 10 bulan +),1
6,384,Sempol tahu,0
6,385,Tahu Katsu Kornet Keju,2
6,386,Tumis tauge telur tahu,0
6,387,Tempe Mendol khas Malang (659),3
6,388,Tempe Goreng Keju,2
6,389,Mendol Tempe,3
6,390,Roti sosis,5
6,391,Sop Tetelan Sapi,5
6,392,Torpedo dan hati kambing bumbu semur kental,5
6,393,Sop Iga Kambing,4
6,394,Sup iga kambing,4
6,395,Udang Keju Crispy,4
6,396,Sambal Gami Udang,1
6,397,#599. Tumis Buncis Udang Hot,5
6,398,Sayur santan udang kacang panjang dan tahu,1
6,399,Udang goreng mentega,0
6,400,Tumis Kembang Kol Udang,2
6,401,Udang kentang santan,4
6,402,Udang Cah Brokoli,5
6,403,"Udang, otak otak telur saus Padang",2
6,404,Gimbal Udang,1
6,405,Sambal tempoyak udang,4
6,406,Grill Teflon Slice Beef,3
6,407,Hati Kambing Kecap Kikil,0
6,408,Kikil pedas manis,0
6,409,Oat Daging Kriuk,5
6,410,Telur ikan mas goreng crispy,0
6,411,Ca Udang Kucai,4
6,412,Udang dan Tahu balado,2
6,413,Mendol Ampas Tahu,5
6,414,Mpasi Bubur tim ayam wortel tempe tomat,3
6,415,Ayam Kecap khas Palembang,4
6,416,Ayam Fillet Goreng Oatmeal,1
6,417,Ayam Teriyaki tapi Ga Pake Saos Teriyaki Botolan Soalnya Bikin Sendiri,1
6,418,Soto Ayam Blok S,2
6,419,58. Dendeng Lemak Sapi (Jando/Susu Sapi),1
6,420,Beef enoki roll favorite anak,2
6,421,Bakso ayam tanpa tepung,4
6,422,Kotokan dada ayam,3
6,423,Mie Kuah Kambing Lada Hitam,3
6,424,Siomay ayam udang lobak,0
6,425,Sop Kambing,3
6,426,Chiken & Shrimp Roll by Jesslyn Orlane,5
6,427,Bola-Bola Nasi MPAsi 1y+ anti GTM,4
6,428,Tongseng daging kambing,1
6,429,Semur Kepala Sapi,5
6,430,Dendeng Lambok (Air Kelapa),1
6,431,Daging Sapi Masak Cabai Merah,0
6,432,Udon Goreng ala Mie Aceh,3
6,433,Sate daging sapi,2
6,434,Sate Sapi Madura,2
6,435,Sate Daging Sapi Kuah Kacang,0
6,436,Sop Iga Sapi Sederhana,4
6,437,GATA7. Ikan Lidah Sambal Ijo,5
6,438,Pempek Ikan Tenggiri,0
6,439,Asam Kareng Khas Aceh (Asam ikan teri/ Bilis),5
6,440,Tongkol Suwir Sambal,1
6,441,Resep Bakwan Jagung Manado,5
6,442,Kikil kambing kacang merah,2
6,443,Ikan teri kacang,4
6,444,Kikil kambing huhah,0
6,445,Balado kikil kepala sapi,1
6,446,Kikil Kecap Lombok Ijo,3
6,447,Oseng Kikil Kecap,0
6,448,Kikil Cabai ijo,1
6,449,Telur dadar +mie+sayur,1
6,450,Kaldu Kulit Udang,5
6,451,Macaroni Tahu Panggang,5
6,452,221. MIE Ayam Jamur,5
6,453,Omelet Mie Lipat Isi Tahu Kornet,3
6,454,Chicken wrap (oatmeal),3
6,455,Tahu Telur Asin,3
6,456,Tauge Goreng Khas Bogor,0
6,457,Tempe Saus Tomat Segar,0
6,458,Resep Tempe Balut Smoked Beef,0
6,459,220. Nugget TEMPE AYAM,2
6,460,Cilok isi Tetelan,4
6,461,Soto bandung tetelan,2
6,462,Chicken Stock (Air Kaldu Ayam),1
6,463,GULAI / GULE KAMBING AYAM,1
6,464,Tengkleng Rica Kambing,0
6,465,Mie Aceh Seafood Tumis,3
6,466,Udang Saus Padang,5
6,467,411. Udang Saos Mentega,1
6,468,Udang kuah pedas,3
6,469,Tumis daging dengan tempe,2
6,470,Tumis Pucuk Labu & Tempe,2
6,471,Bayam telur ceplok,2
6,472,Rolade daun singkong tahu isi mozarela,5
6,473,Tumis kacang panjang tempe,3
6,474,Mie Kangkung Soto Kambing,3
6,475,Tumis Kacang Panjang Baso Sapi,4
6,476,320. Lodeh putih labu tempe semangit,0
6,477,Mie Ulang Tahun Cookpad,2
6,478,Bobor pucuk labu dan tempe,3
6,479,Tumis Sawi Hijau Telur Sosis,1
6,480,Tahu telur kukus with cheese,4
6,481,Sarden katsu,2
6,482,Sarden mix kentang (menu sahur simpel & enak),5
6,483,Sarden Kentang,0
6,484,Sarden Kentang Balado,0
6,485,Tuna kacang cah cabai kering & rumput laut,2
6,486,MPASI 6mo Bubur Ikan Tuna Bayam Kacang Merah,5
6,487,Sate Kikil Kepala Kambing,5
6,488,Lele goreng super enak,4
6,489,Mie Aceh Lezat,4
6,490,Ayam goreng Bawang Putih,4
6,491,Malbi Ayam Kampung,0
6,492,Ayam woku,5
6,493,Nasi Kebuli Kambing,2
6,494,Gule Daging Kambing Khas Trenggalek,5
6,495,Tongseng Kambing,1
6,496,Sate ayam sate daging sapi,5
6,497,KALIO kambing,3
6,498,Bistik Daging Kambing,1
6,499,Resep Rendang Daging Sapi Pedas,3
6,500,"Rendang Sapi Kering Empuk, Meresap Dan Tahan Lama Cocok Untuk Menu Lebaran",4
6,501,Gepuk Daging Sapi Simple,0
6,502,Steak Daging Sapi Daun Ketumbar,4
6,503,Bakso Daging Sapi,2
6,504,Rendang Daging Sapi 2kg,2
6,505,Sup Brenebon Sapi,3
6,506,402. 🍲 Brenebon Soup Daging Sapi,1
6,507,Tongseng Iga Sapi,2
6,508,Ikan dori blackpepper,3
6,509,Grilled Steak Dori Sambal Matah,4
6,510,Pempek Lenjer (Ikan Gabus),1
6,511,7.(2) Pempek ikan ciu,0
6,512,Pepes Ikan Layang,5
6,513,Ikan Lele Bumbu Marinasi,3
6,514,Ikan Mas Balado Hijau,0
6,515,Ikan mas pindang,3
6,516,Ikan Mas Bumbu Ijo,3
6,517,Oseng Kikil Kambing metode 5-30-5-30,1
6,518,Patty Chicken skin mpasi 9+,3
6,519,Mie Guritno (Gurita Lamno),1
6,520,Rendang sapi jawa,0
6,521,Tongseng Tulangan Kambing,5
6,522,TENGKLENG KAMBING tanpa santan,5
6,523,Sup kambing bening,1
6,524,Tuna asam padeh,0
6,525,Martabak Tahu Kangkung,4
6,526,Sayur Tahu Ala Warteg,4
6,527,Tahu baso kornet,1
6,528,Tumis Tahu Udang,1
6,529,Sayur Tahu Tempe ala Warteg,5
6,530,Sambal goreng labu siem tempe,0
6,531,Roti Goreng Sarden,3
6,532,Sandwich,5
6,533,Nasi Jamblang Khas Cirebon,4
6,534,Ikan Dori Teriyaki,1
6,535,Martabak Tahu,5
6,536,Martabak tahu keju,4
6,537,Martabak Telor Isi Mie,3
6,538,Tortilla sandwich keju (IDE SARAPAN),2
6,539,"Roti Goreng Isi (Tuna, Jagung, Kulit Wortel) 🐟🌽🥕",4
6,540,Tuna sandwich,1
6,541,Egg toast airfryer,0
6,542,Sawi Kuah Tahu Telur,2
6,543,Tempe Mendoan,3
6,544,Kwetiau goreng telur,5
6,545,Nasi Goreng Udang,0
6,546,MPASI 6+ “Hati Telur Santan”,1
6,547,Resep Bubur Ayam Oatmeal,3
6,548,Ikan teri kacang tanah,4
6,549,Mie kambing sangat mantap😱,2
6,550,Cah pakis udang,4
6,551,#447 Terik Ayam Tahu Tempe (MPASI 1+),3
6,552,Tumis beef slices,3
6,553,Buncis Wortel Orak-Arik Telor,3
6,554,Tempe goreng tepung Krispi,2
6,555,Tempe Penyet Sambal Kencur Kemangi,2
6,556,536. Orek Tempe,5
6,557,537. Sayur Lombok Tempe Ayam,2
6,558,"Tempe, Tahu dan Telur Bacem (Manis)",1
6,559,Sambal Tempe Kecombrang,4
6,560,Mie Tek-Tek Goreng Kambing,5
6,561,Tempe Saus Tomat,4
6,562,Tempe mendoan sambal kecap,4
6,563,Tumis Tempe Tomat,4
6,564,Tempe Buncis ala Warteq,2
6,565,Sambal 3T (terong tomat tempe),4
