User_id,Title,Rating
723,Bakwan jagung udang,5.0
726,Gulai Daging versi Instant,2.0
726,Ayam kecap,2.0
735,Pindang Bandeng,5.0
735,Tumis buncis tempe bumbu kuning simpel,4.0
750,Dory chrispy,2.0
750,Beef teriyaki,2.0
759,Ayam bakar simple,1.0
759,Tempe kentang goreng pedas,3.0
768,Ayam kemangi bumbu kuning pedas,2.0
768,Shrimp spaghetti aglio olio,5.0
774,"Oseng Tahu Tempe, PedasManis 😉",0.0
774,Bola-bola sapi,5.0
789,Dendeng Ragi Proletar #kitaberbagi,5.0
789,Udang baso ikan praktis pedas,5.0
795,Garang asem ayam *tanpa daunpisang dan tanpa dikukus,1.0
795,Tahu Penyet Simply Tasty,3.0
805,Telur gulung sosis,2.0
805,Jamur Ayam Crispy Saus Tiram Pedas,5.0
811,Pepes Tahu Ikan Teri Special,2.0
811,Tahu walek,1.0
815,Tetelan sapi kuah santan kuning,4.0
815,Mie kari telur simple,3.0
842,Sayur godog Iga sapi,0.0
842,Orek tempe pedas manis gurih,5.0
845,Bubur Ayam Nasi Sisa,4.0
845,Bakso Goreng Tempe,2.0
852,Tongseng kambing,3.0
852,Bubur Ayam Mantap,0.0
854,Tahu Goreng Isi Ayam,0.0
854,Tongseng Kambing,4.0
856,Ayam ungkep bumbu kuning,5.0
856,Oseng Klotok Terong,5.0
862,Pempek ubi vs rujak tahu,2.0
862,Prekedel Tahu,1.0
868,Sawi Tahu Kuah Sederhana,0.0
868,Kangkung Udang Terasi Pedas,0.0
871,Udang Goreng Telur Asin,4.0
871,Gulai Kambing,5.0
909,Kare Kambing,0.0
909,Soto Udang,3.0
915,Sayur Lodeh Udang,1.0
915,Asem asem daging,5.0
920,Tumis Tempe dan Kacang Panjang,1.0
920,Menjeng aka mendol aka perkedel tempe,1.0
945,"Tahu santan pedas, sepedas lirikan mantan",5.0
945,Tempe Mendoan Mini,1.0
946,Cireng isi tempe renyah,4.0
946,Gulai Iga Kambing Presto Bumbu Pawon,2.0
970,Ikan Tuna asam manis,5.0
970,Tumis udang,1.0
987,Sapi cah jamur lada hitam,5.0
987,Coconut Milk Oat + Ati Kambing 🐂 (MPASI 6+),3.0
992,Telur dadar minang simple tanpa tepung,3.0
992,Tongseng ayam tahu,0.0
1016,Ayam Lodoh ala Uti,4.0
1016,Bakso daging sapi,3.0
1018,Sayur pepaya tahu,0.0
1018,Oseng tempe,1.0
1019,Makaroni Bakso Sapi,1.0
1019,Sawi tumis telor,4.0
1036,Beef Teriyaki,0.0
1036,Udang Goreng Tepung Krispi,5.0
1037,Sop iga sapi simple tanpa MSG,1.0
1037,Bubur telur,2.0
1038,Asem-asem balungan & tetelan sapi bumbu uleg,1.0
1038,Udang Saos Tiram,2.0
1047,Orek tempe kacang,1.0
1047,Tahu rambutan,5.0
1072,Mendol Tempe Masa Kini,1.0
1072,Rabek sapi atau kambing,5.0
1073,Orek tempe pedas manis,2.0
1073,Tempe Penyet Sambal Terasi,0.0
1074,Sempol Ayam,3.0
1074,Tongseng iga kambing #memasakitumudah,4.0
1076,Ikan Tenggiri masak bumbu bali dengan tomat cheri,2.0
1076,Asam Padeh ikan patin,2.0
1098,Pepes tuna balinese,3.0
1098,Ayam Goreng Kuning (Ungkepan),1.0
1105,Stick tempe,4.0
1105,Pepes ikan kembung,1.0
1134,Balado terong tahu sedaaap,3.0
1134,Steam kerapu,1.0
1140,Glenkevin's ROTI PANGGANG TELOR SOSIS,2.0
1140,Ayam Geprek,2.0
1141,Stick tempe,3.0
1141,Tea Egg/ Telur Pindang,0.0
1147,Masak Ayam (ala Vietnam_1),0.0
1147,Tumis buncis daging sapi,0.0
1156,Telor kecap,1.0
1156,Tempe Goreng Tepung,2.0
1157,"3T (Telur, Tahu, Tauco)",4.0
1157,Ikan Kembung Kecap,0.0
1159,Oseng kikil sapi pedas manis,3.0
1159,Comro Tempe Hot,1.0
1177,Iga Kambing Bakar,2.0
1177,Tongseng kambing ga Ribet,5.0
1178,Ayam Asam Manis,2.0
1178,Ayam Kampung Bumbu Kuning,1.0
1184,Udang Saus Tiram,1.0
1184,Telur Tahu Kukus,5.0
1210,Tempe bacem,1.0
1210,Udang Saus Lada Hitam,2.0
1216,Ayam geprek crispy sambal bawang,5.0
1216,Orak Arik Telur Udang #Beranibaking,0.0
1232,Tumis Telur Tomat (Chinese food) Halal,3.0
1232,Sop Iga Sapi,0.0
1248,Fried Chiken (ayam goreng tepung),0.0
1248,Krengsengan Kambing Simple #KitaBerbagi,3.0
1252,Tahu Udang Tauco,0.0
1252,Ayam richeese saos fire & keju,3.0
1262,Chicken popcorn simple,5.0
1262,Telor puyu kuah,2.0
1269,Telur Setengah Matang Ayam Kampung,5.0
1269,Beef Teriyaki Simple ala Annisa Ellen,4.0
1278,Tongseng Sapi Tahu,0.0
1278,Tuna Asam Manis,5.0
1284,Udang Saus Telur Asin,5.0
1284,Tahu telor malang sederhana,3.0
1306,Tempe meleT😛,3.0
1306,Sup Jagung Udang (Shrimp Corn Soup),3.0
1355,Udang saus barbeqiu,0.0
1355,Bakso ikan tongkol,1.0
1357,Tempe melet seuhah,1.0
1357,Telur Ceplok Balado,4.0
1358,Oat rasa Soto ayam + telur rebus,3.0
1358,Balado ikan nila & tahu,5.0
1370,Negi Gyudon - beef bowl toping daun bawang,1.0
1370,Daging sapi cincang utk isi roti goreng,3.0
1371,Sarden kaleng nenek,3.0
1371,Sambal goreng tempe kering,0.0
1380,Sop Kambing,3.0
1380,Tahu Aci Walik,0.0
1383,Tongseng sapi,5.0
1383,Ikan Patin masak Kuning Tanpa Santan,4.0
1414,Sambal udang,2.0
1414,Steak Tempe,5.0
1418,Sop ayam kentang wortel,0.0
1418,Tempe Jeletot #11,2.0
1425,Tempe Bumbu Merah,2.0
1425,Nugget Ayam Jamur,0.0
1440,Gulai ikan kakap padang,3.0
1440,Tongkol pecak sambel korek ala neng tika,4.0
1468,Orek tempe,4.0
1468,Tempe Goreng Tepung,0.0
1500,"Tumis Beby buncis, daging sapi",0.0
1500,"Semur Telur, Tahu, Kentang",0.0
1507,Tumis Daun Pepaya Tuna,1.0
1507,Tahu Cabe Garam Praktis,0.0
1508,Tahu Bulat,1.0
1508,Sop daging sapi,1.0
1531,Sayur cambah tahu(lontong mie),0.0
1531,Ayam panggang simple,4.0
1532,Udang dan kentang tumis Aceh,1.0
1532,Tongseng Kambing #KitaBerbagi,1.0
1538,Kambing iga goreng rosemary,4.0
1538,Tumis Sapi & sayuran,3.0
1559,Gulai Ayam,0.0
1559,Udang Pedas Manis,3.0
1567,Udang Saus Tiram Minimalis,2.0
1567,Rendang Daging Sapi Kentang,2.0
1575,Nasi Kebuli (rice cooker),2.0
1575,Nasi Goreng Hati Sapi Ft. Telur Ceplok (bekal sekolah),5.0
1589,Tumis Pare Tempe,4.0
1589,Tumis tempe kacang panjang,4.0
1600,Tempe Goreng,1.0
1600,Tongseng Kambing Tanpa Santan a la wandanis,0.0
1611,Udang krispy,3.0
1611,Tumis sayur toge tahu,0.0
1617,Tempe goreng,1.0
1617,Daging kambing bumbu lapis,0.0
1631,Abon tongkol,5.0
1631,Gulai kambing opojare,4.0
1638,Ayam kampung goreng lengkuas,4.0
1638,Tongseng kambing cepat,4.0
1646,Tempe tumis kecap,3.0
1646,Somay ayam pangsit,1.0
1666,Pepes tahu udang,2.0
1666,Ayam goreng kilat.,0.0
1693,Gulai ikan+udang anti galau,3.0
1693,Tahu crispy simple,5.0
1699,Tumis Telur Sawi hijau,0.0
1699,Tahu isi udang pedas,1.0
1717,Dendeng daging sapi kering manis rumahan,0.0
1717,Lapis Daging Sapi,2.0
1719,Gulai kepala ikan tongkol+kacang panjang & tahu,4.0
1719,Ayam penyet sangar,0.0
1733,Tahu Telur Puyuh Goreng#Ketopad_CP_Telur,0.0
1733,"Tahu Campur kuah kecap ala ""mae""😁",2.0
1743,"Sambel udang,ati sapi & kentang",2.0
1743,🍚 Nasgor Kambing sederhana ala Dapur Fitri 🍚,2.0
1746,Bakso tempe ayam yammiiii😘😘😘,5.0
1746,Balado jengkol gabus asin,3.0
1782,Tongkol iris kuah pedas,1.0
1782,Gulai kambing,3.0
1783,Sambel goreng kentang telur,1.0
1783,Beef Blackpepper,1.0
1827,Semur Bola-Bola Daging Sapi,0.0
1827,Sup iga sapi,0.0
1851,Sop Daging Ala Ibu Mertua,0.0
1851,Orak arik telur kecap praktis,2.0
1852,Telur Ceplok Tauco,2.0
1852,Bola-Bola Tahu Isi Sosis,5.0
1868,Ayam suir rica kemangi,0.0
1868,Sate kambing sambal kacang tanah,1.0
1876,Mendhol Tempe,4.0
1876,Tumis tempe,2.0
1890,Merebus Telur Hanya 5 menit!,4.0
1890,Sate Kambing,5.0
1906,Telor ceplok tauco #ketopad_cp_telor,5.0
1906,Kalio Talua / Telur #Pr_RecookMasakanAwalanT,1.0
1921,Orek tempe pedas,2.0
1921,Ayam goreng tepung #ketopad,5.0
1922,Sawi Tahu Bakso Sosis,2.0
1922,Telor dadar kelapa parut,1.0
1948,Pepes udang klapa,0.0
1948,Oseng tempe pedas manis,5.0
1965,Dadar telur special,3.0
1965,Balado telur 🍳🍳,1.0
1975,Buncis ayam,0.0
1975,Tahu isi kriuk MTB (Mie Telur Baso) 😁,0.0
1977,Lodeh tatem(tahu tempe),1.0
1977,Kerecek pindang tongkol Pete selong,4.0
1980,Bandeng presto cabe ijo,0.0
1980,Rendang Telur Rawit,3.0
1989,Siomay Ayam Udang,5.0
1989,PIE Tahu Kacang,4.0
1991,Pepes Tahu Jamur,2.0
1991,Tong Seng Kambing Smaput,5.0
2009,Udang Saus Padang,0.0
2009,Opor Ayam Jawa,3.0
2012,Chicken Bibimbap,1.0
2012,Udang Teriyaki,4.0
2019,Semur Daging Sapi Goreng,0.0
2019,Pempek kulit ikan tenggiri,2.0
2033,Udang goreng acar kuning,0.0
2033,Mie Ayam Spesial,3.0
2040,Sosis tahu homemade,0.0
2040,Sambel goreng Udang Kentang,5.0
2049,Telur selam,0.0
2049,Telur kacang santan..,0.0
2051,Sayap ayam goreng,4.0
2051,Tempe tahu bacem,5.0
2057,Sayur bening tebu telur,1.0
2057,Nasgor jagung telur zebra,5.0
2063,Acar Ikan Tongkol,0.0
2063,Sop iga sapi,4.0
2080,Chili Tuna Corn Puff,0.0
2080,Tahu Bulat kress kress.,4.0
2092,Bakwan sayur saos petis udang,0.0
2092,Tahu balut,5.0
2095,Baso Sapi Kecap Pedas,2.0
2095,Udang Kecap Bawang Putih (Garlic Butter Shrimp),0.0
2141,Spicy chicken wing with scrumble egg and vegetable + fried fries,1.0
2141,Sambel goreng tempe (manis),2.0
2149,Oseng udang tanpa cabe,4.0
2149,PesMol Tenggiri,4.0
2155,Nasgor mawut kambing,2.0
2155,Sop Ayam,0.0
2160,Tahu lumpia isi rebung,5.0
2160,Botok Tahu Tempe Udang Teri (tanpa bungkus daun pisang),2.0
2176,Sop iga kambing #kitaberbagi,0.0
2176,Tempe Goreng pedes manis,3.0
2187,Tahu Aci 10 menit jadi,0.0
2187,Indomie rebus ayam bawang kuah milk,2.0
2195,Nasi Kebuli Kambing,5.0
2195,Sup Iga Kambing,5.0
2211,Ayam goreng cabe hijau,2.0
2211,Telur ceplok saos ladahitam,2.0
2215,Gulai Ikan Nila,0.0
2215,Ikan tongkol balado simple,3.0
2216,Pangsit Udang Goreng,0.0
2216,Ayam Pop ala resto padang,5.0
2221,Bakwan jagung mix tahu,0.0
2221,Tahu gejrot khas cirebon,1.0
2227,Ikan teri udang,3.0
2227,Kothok Pindang Tahu,0.0
2231,Telur dadar pedasss,5.0
2231,Pepes tahu tetelan sapi,4.0
2236,Udang Tempe Pedas,4.0
2236,Tumis wortel buncis udang,5.0
2239,Telur gulung KW >> gyeran mari,2.0
2239,Baso goreng ayam udang,2.0
2269,Gulai Sapi,2.0
2269,Sayur Tahu,4.0
2314,Ayam Kuah Bumbu Rujak tanpa MSG,3.0
2314,Tumis jamur tiram tahu dan asin jambal,5.0
2330,Tahu Aci,3.0
2330,Udang saus mentega bawang,4.0
2334,Kari Kambing,0.0
2334,Sate Sapi Goreng,2.0
2371,Sate kambing #kitaberbagi,1.0
2371,Carbonara Linguine smooked beef,2.0
2385,Hati Sapi Ungkep,3.0
2385,Iga kambing bumbu sate sambal kecap,3.0
2408,Sate Daging Sapi Rempah,1.0
2408,Tofu Udang Lada Hitam,2.0
2421,Garang asem patin,3.0
2421,Rica Rica Mujaer,3.0
2440,Perkedel tahu,5.0
2440,Lodeh tatem(tahu tempe),4.0
2455,Perkedel Tahu,3.0
2455,Udang mayones,1.0
2462,Udang balado kentang,3.0
2462,Soto ayam telur puyuh,4.0
2479,Semur Tahu Telor Tempe,4.0
2479,Sambal goreng hati ampela tempe,2.0
2480,Udang saos mentega simple,0.0
2480,Daging kambing bumbu lapis,0.0
2488,Sop daging sapi,5.0
2488,Opor tempe&telor tanpa santan👍👍👍😘😘,5.0
2499,Nugget Ayam-Wortel NonMSG,5.0
2499,Udang goreng tepung apa ada nya.,5.0
2502,Mie Ayam,2.0
2502,Pangsit Goreng Ayam,5.0
2507,Tumis terong+ sarden,1.0
2507,Sate kambing#KitaBerbagi,1.0
2517,Sop iga sapi,1.0
2517,Ayam panggang teflon,0.0
2533,Empal gepuk daging sapi,5.0
2533,Semur kambing,3.0
2540,Opor ayam broiler,4.0
2540,Cumi asem manis orak arik telor,5.0
2570,Ikan Tongkol Sambalado,1.0
2570,Tongseng daging sapi,2.0
2573,Ayam kriuk simple racik bumbu sendiri,3.0
2573,Sate Kambing,4.0
2578,Mandhi briyani,2.0
2578,Udang ala ala,1.0
2587,Sambel Goreng kentang &Tahu,5.0
2587,Bali Tahu Telur,4.0
2594,Beef rice bowl,3.0
2594,Udang goreng tepung,2.0
2606,Perkedel tahu simple ala-ala,1.0
2606,Tempe Ngelawuhi a.k.a Orek Tempe,0.0
2622,Tahu saus tiram,1.0
2622,Daging sapi suwir pedas,5.0
2623,Dimsum Ayam Udang Kukus,4.0
2623,Ayam geprek super pedaasss,5.0
2646,Somay Udang Sederhana,0.0
2646,Soto bening ayam,0.0
2652,Gurami bakar teflon,0.0
2652,Sup Iga Sapi,1.0
2665,Kari TaDaPi (Tahu Daging saPi),4.0
2665,Tempe Bacem Tanpa Air Kelapa,2.0
2667,Tempe Penyet Sambal Bawang,0.0
2667,Sambel goreng kentang lidah sapi ala rawid kitchen,5.0
2690,Tempe Goreng Telur (#PR_RecookMasakanAwalanT),0.0
2690,Udang oseng bawang simple banget,1.0
2695,Tongseng Kambing Cabe Merah (Tanpa Santan),0.0
2695,Daging sapi teriyaki,2.0
2704,Pinada tongkol,4.0
2704,Tahu walik bakso ayam simple,5.0
2715,Ayam Coca Cola,1.0
2715,Soto tangkar iga sapi,0.0
2719,Sate,3.0
2719,Sate sapi bumbu rempah,3.0
2737,Oseng Mie Tempe ala QeeLa's Kitchen,3.0
2737,Bistik Lidah Sapi,4.0
2746,Tumis udang sawi,0.0
2746,Nasi goreng kunyit topping goreng kambing,0.0
2747,Ayam geprek cinta,4.0
2747,Sop kaki kambing,1.0
2748,Tuna asam manis simple,5.0
2748,Ayam Asam Manis,4.0
2764,Cah Kangkung plus Udang,0.0
2764,Udang Saus Asam Manis 🍤,0.0
2778,Udang goreng kencur,1.0
2778,Gyeran Mari / Telur Gulung Korea 👩‍🍳💞,4.0
2783,Dadar telor ikan tongkol,4.0
2783,Rendang Sapi n Kambing Kuah Kental by: Erni Hartanti.Amd😘😍😄,0.0
2787,Bindol tempe khas banyuwangi,5.0
2787,Sop iga kambing #kitaberbagi,0.0
2792,Soup tulang kambing 🍲,3.0
2792,Ayam kecap,1.0
2794,Pelas udang,3.0
2794,Dadar Telur (tamagoyaki) Cah Toge #diet,5.0
2798,Ca Bayam Telur dan Jagung Manis,0.0
2798,Telor ceplok cabe hijau,1.0
2814,Kering tempe teri,4.0
2814,Telur Dadar Crispy,3.0
2819,Rendang Ayam,5.0
2819,Rica-Rica Ayam Pedas,4.0
2842,Bihun siram sayuran dan telur,4.0
2842,Oseng kentang buncis ati sapi,3.0
2847,Soto udang medan,4.0
2847,Nasi kabsah (kambing),2.0
2851,Balado Telur Ceplok,1.0
2851,Telur Balado,4.0
2876,Tahu isi (Tahu jengki) sayur renyah,4.0
2876,Bola2 Dori Mozarella,1.0
2877,Sambel tempe penyet,0.0
2877,Pempek Dos Tanpa Ikan Isi Telur,3.0
2888,Sop kambing betawi #kitaberbagi,4.0
2888,Oseng Tempe Tahu Bakso,3.0
2890,Iga Kambing Hitam Manis,2.0
2890,Bakwan udang,4.0
2899,Tumis Sawi Baso Sapi,1.0
2899,Udang saus asam manis,2.0
2910,Telur ceplok masak kecap,3.0
2910,Daging sapi bumbu merah,0.0
2917,Sambal Goreng Tempe Gembus,2.0
2917,Sup Daging Sapi,3.0
2930,Ikan tongkol kucing,0.0
2930,Tahu goreng isi sayur aci,0.0
2935,Bakso Ikan Patin super simple,2.0
2935,Gulai Daging Kambing #kitaberbagi,4.0
2972,Telur Balado Simple,5.0
2972,Sapi Lada Hitam - Chef Steby Rafael,0.0
2984,Dendeng daging sapi (dendeng lambok),2.0
2984,Udang crispy,0.0
3005,21. Tempe Goreng Keju,0.0
3005,Tongseng sate kambing,5.0
3014,Cireng nasi + tempe pedas,2.0
3014,Sate kambing mudah cepat enak,4.0
3016,Sate Udang Tempura,3.0
3016,Udang Asam Manis Bamboy,5.0
3035,Gulai babat dan kepala kambing #kitaberbagi,4.0
3035,Orak arik telur tumis bawang merah,4.0
3047,Sate sapi berbumbu,0.0
3047,Udang asam pedas,5.0
3050,Sop susu buntut sapi (sop betawi),1.0
3050,Bandeng presto,2.0
3055,Telur cabe ijo / telur balado ijo,0.0
3055,Sambal terasi udang,4.0
3058,Soto Ayam,0.0
3058,Fuyunghai Udang,2.0
3070,Baby Kaylan Siram Tahu Telur,2.0
3070,Kwetiaw Udang,2.0
3093,Udang Puyuh Balado,5.0
3093,Tempe goreng gundul 😂😂,0.0
3109,Tempe Goreng Tepung,3.0
3109,Simpel Donat Tahu Bihun Fantasi,1.0
3120,Udang krispy,1.0
3120,Sambel goreng kentang pete udang krupuk kulit,2.0
3131,Ati Sapi Cabe Ijo,5.0
3131,Tempe orek ala Natasha's receipe,4.0
3158,Chiken katsu kriuk,1.0
3158,Goreng Tahu Tempe Teri Kecap,1.0
3159,Bandeng presto pedas,1.0
3159,Gulai Kambing,1.0
3173,Nugget Ayam - Wortel,3.0
3173,Tumis udang sederhana,4.0
3175,Bakso Sapi,5.0
3175,Tempe tauge pedas,5.0
3187,Cuwek Tongkol Balado,2.0
3187,Tongseng Kambing,5.0
3190,Tumis Brokoli Sapi,0.0
3190,Sapo Tahu,5.0
3201,Sarden + sosis,2.0
3201,Tahu Bulat Simple,2.0
3237,Chicken popcorn simple,4.0
3237,Sup Iga Kambing,3.0
3241,Gulai Ayam Kampung (tanpa msg),3.0
3241,Pindang bandeng,3.0
3254,Sapo Tahu Sayur,2.0
3254,Batagor tahu bumbu kacang,2.0
3258,Udang Goreng Tepung,3.0
3258,Tempe Jeletot,4.0
3265,Martabak Sayur Kornet Sapi,2.0
3265,Sop iga sapi kahona,3.0
3268,Tahu mercon,5.0
3268,Tumis kapri &udang,2.0
3282,Chicken Nugget,4.0
3282,Ceker ayam dimsum aka Phoenix claws,1.0
3285,Cilok isi tempe pedas manis,5.0
3285,Tumis tempe,4.0
3291,Kepala ayam kecap pedas,5.0
3291,Ukepan Ayam,1.0
3303,Orak Arik Telur Wortel Buncis (Pendamping Lauk&Saus Lada Hitam),4.0
3303,Tumis tahu simple,1.0
3311,Ikan mas goreng selimut,3.0
3311,Tumis buncis daging sapi,1.0
3313,Sapi Lada Hitam,1.0
3313,Sop Wortel Brokoli Octopus,5.0
3321,Beef Teriyaki Simple,2.0
3321,Tahu telor (isi salmon pedas),5.0
3325,Capcay KeLor (Keong Telor),4.0
3325,Asem asem buncis daging sapi,5.0
3326,Udang pete saus kecap,5.0
3326,Teri nasi goreng telur,0.0
3358,Oseng kacang tempe,5.0
3358,Semur Daging Sapi,5.0
3387,Tempe orek #bandung_recooksariutamikimdonghwa,5.0
3387,Udang saos mentega,0.0
3397,Sapo tahu ayam jamur kuah🍲,3.0
3397,"Sup daging sapi enak, mudah ala khalimah kitchen's",4.0
3429,Tahu walik crispy,0.0
3429,Sapi-Shimeji Blackpepper,5.0
3434,Ikan Mujaer Bumbu Kuning,3.0
3434,Sapi Goreng Sambal Matah,3.0
3438,Soto Tahu Bening,2.0
3438,Batagor udang no MSG,1.0
3450,Chicken Cordon Bleu,5.0
3450,Ayam kecap bumbu ulek,3.0
3461,Bola-Bola Tahu Isi Sosis Keju,5.0
3461,Telur petis ikan,1.0
3470,Dadar Telur Cah Toge + Wortel 😋,4.0
3470,Tahu goreng,5.0
3472,Udang goreng tabur rawit merah,4.0
3472,Terong Tempe Santan Putih,1.0
3481,Beef ball steak teriyaki,0.0
3481,Sate Kambing Praktis #KitaBerbagi,0.0
3493,Telur dadar saus oriental,1.0
3493,Bistik Lidah Sapi,3.0
3504,Telur Pindang,1.0
3504,Tahu bulat,0.0
3513,Tongkol pindang segarrrrr,2.0
3513,Ayam Geprek,5.0
3568,Ayam suir rica kemangi,4.0
3568,Steak tempe,1.0
3590,Perkedel tahu,2.0
3590,Telur Dadar dan Sambal Kecap ala Ummu Rasya,3.0
3601,Sop Iga Sapi / Beef Ribs Soup,2.0
3601,Abon Ikan Cakalang ala Bumil 😄😍,0.0
3609,Ikan Bakar Bumbu Racik Tempe dan Sambal Tomat,0.0
3609,Udang Brokoli Saos Pedas Manis,2.0
3613,Somay ikan tuna,1.0
3613,Ikan patin kuah kuning seger,4.0
3623,Sate kambing empuk,2.0
3623,"Sushi cheese scramble egg, squid and mashroom #keto",3.0
3626,Sop iga sapi😙,3.0
3626,Daging Kambing Tumis,5.0
3634,Scramble Egg Beef Chick #ketofriendly #ketofy #debm,3.0
3634,Semur telur & tahu ala JTT,5.0
3635,Cah Kangkung plus Udang,4.0
3635,Tempe daging Rolade cabai hijau,3.0
3643,Beef Enoki Teriyaki,3.0
3643,Tempe penyet sambal kemiri,5.0
3675,"Sambal Ijo (Sambal Ijo 3T :Terung,telur,tempe)🍆",4.0
3675,Gurame bakar kecap,0.0
3686,Kong xin cai (lamb stir water spinach),0.0
3686,Ayam Rica Balado Pedas,4.0
3703,Kaldu Ayam kampung mudah,4.0
3703,Nugget tempe,0.0
3710,Tempe Geprek Enak,0.0
3710,Morrocan Lamb,1.0
3714,Sop kambing anti gagal 😊,3.0
3714,Sop Iga Sapi,5.0
3725,Ampal udang debm,3.0
3725,Sop ceker dan kepala ayam,0.0
3728,Ikan Bawal Bun Taucio,3.0
3728,SOP iga sapi by anggi,4.0
3733,Kakap merah kuah asam dan kemangi,5.0
3733,Daging sapi bumbu merah,2.0
3744,Tumis udang saus tiram,5.0
3744,Ayam suwir Bali,3.0
3748,Soto Kambing Slow Cooker,1.0
3748,Telur kecap,5.0
3749,Ayam goreng ngo hiang,4.0
3749,Oseng Tempe Kacang Panjang Udang,4.0
3751,Tumis Tempe Kacang Panjang,1.0
3751,Tongseng kambing,1.0
3765,Tumis tahu pedas,5.0
3765,Tempe Bacem,2.0
3777,Mie Goreng shrimp,2.0
3777,Tahu Telur Kudus/ Tahu Oser,5.0
3797,Udang cabe garam,3.0
3797,Udang Goreng Mentega Pedas,5.0
3802,Rendang Ayam Kacang Merah,1.0
3802,Daging sapi kuah santan,5.0
3808,Oseng2 tempe lombok ijo pedas 🌶,5.0
3808,Baso Ikan Udang,1.0
3812,Tumis Telur Kentang Kecap (irit ekonomis dan enakk),2.0
3812,Nasi Goreng Kambing,3.0
3823,Sop sayur tetelan daging sapi 🐄🐮,1.0
3823,Sup tahu udang,5.0
3842,13.Sop bakso tahu,3.0
3842,Galantin Daging Sapi,1.0
3852,Tempe goreng tepung,0.0
3852,Nasi Goreng Telur Blue Band,1.0
3917,Soto ayam,0.0
3917,Beef cocciolini with mushroom sauce,0.0
3924,TEMPE CABE HIJAU.... BY. Dapoer Linggar,0.0
3924,Marak kepala kambing,5.0
3935,Gulai / gule kambing,0.0
3935,Tumis sawi tempe telur,1.0
3946,Sop tetelan kambing,4.0
3946,Beef teriyaki,3.0
3948,Tumis Sawi Sosis Telur,4.0
3948,Stik Tahu (Gorengan Sehat) dengan Bahan Seadanya,3.0
3966,Timun kuah telur (diet debm),1.0
3966,Sate goreng kambing kurban super simpel express,0.0
3979,Telur bumbu bali 👌,2.0
3979,Tempe kering asam manis,2.0
3986,Tongseng Kambing Kuah Santan,4.0
3986,Tumis Udang Puyuh,5.0
3988,Cilok udang sederhana ala anak rantau,1.0
3988,Simply Deliciously Tahu Gejrot,1.0
3995,Tempe Kemul Kriuk Wonosobo,5.0
3995,Peyek udang krispy,2.0
3998,Daging kambing ungkep,2.0
3998,Tahu goreng isi sayur aci,3.0
4013,Egg katsu with blackpepper sauce,3.0
4013,Tumis buncis tempe bumbu kuning simpel,5.0
4015,Perkedel tempe bumbu sup,1.0
4015,Ayam rica-rica,3.0
4022,Bakso sapi and ayam giling simple tanpa MSG,5.0
4022,Rawon Sapi,1.0
4025,Krengsengan Daging Ala Ala 😁,3.0
4025,Sup Ikan Salmon,2.0
4027,Galantin Daging Sapi,4.0
4027,Sayur Sutace (sop tahu ceker),1.0
4029,Nasi kambing oven,5.0
4029,Ayam Cabe Hijau/Lado Mudo,0.0
4032,Tongseng Kambing,1.0
4032,Udang saus mentega,4.0
4038,"Chicken wings ""saori"" super simple",5.0
4038,Tumis bunga pepaya cakalang fufu,3.0
4040,Nasi kabsah (kambing),0.0
4040,Oseng-oseng putih telor udang makyus😋,4.0
4043,2. Gulai Ikan Kakap Merah khas Padang,4.0
4043,Rolade ayam,2.0
4049,Pepes Bandeng Presto daun singkong,0.0
4049,Lodeh kacang tolo kulit sapi,2.0
4072,Udang Sambal Gami Simple,5.0
4072,Telur Dadar Gulung (tanpa msg),3.0
4084,Kaldu udang bubuk,5.0
4084,Siomay Ayam Udang,4.0
4106,Perkedel tahu simple enak,2.0
4106,Palumara tuna bumbu,1.0
4142,Sapi lada hitam mudah pedas #homemadebylita,4.0
4142,Egg drops chocolicious,1.0
4159,Opor tahu telor,4.0
4159,Orek Tempe Basah Bumbu Ulek,2.0
4165,Bakso Udang,5.0
4165,Daging sapi teriyaki,3.0
4185,Pepes Ikan Patin (steam patin) Iwak Patin bapais simple,1.0
4185,Telur balado padang,2.0
4190,Sapi Lada Hitam,3.0
4190,Telur Dadar,4.0
4191,Kakap merah kuah asam dan kemangi,4.0
4191,Tahu Cabe Garam,3.0
4192,Sate kambing empuk dgn tips#KitaBerbagi,4.0
4192,Hamburger With Beef Patty HomeMade,4.0
4195,Pindang tongkol kuah santan,3.0
4195,Tahu telor sambal kacang,1.0
4205,Sup kaki sapi segar,5.0
4205,Gorengan Tempe Renyah,5.0
4246,Cireng Tahu,0.0
4246,Sup bola tahu (untuk anak),3.0
4260,Udang saus madu,5.0
4260,Sop sayur tetelan daging sapi 🐄🐮,0.0
4267,Nasi Kabsah Kambing,2.0
4267,Capjay with udang,2.0
4270,Tuna Spaghetti,0.0
4270,Lumpia udang isi sayur,0.0
4276,Sop Tahu Kukus Bening,3.0
4276,Sate kambing maranggi,5.0
4279,Risoles Beef Cheese Mayo,0.0
4279,Sate kambing bumbu kecap 2 #kita berbagi,4.0
4288,Sayur pepaya tahu,1.0
4288,Tempe goreng sederhana,4.0
4310,Tofu & Beef Bowl - Gyudon Super Healthy,2.0
4310,Capcay telur,5.0
4316,Orem-orem tahu tempe,4.0
4316,Tahu kres,2.0
4321,Tempe isi,3.0
4321,Pepes ikan kembung mantapp,4.0
